X,Y,Z,formation,formation_id
-686530.1548860071,4549662.165017265,409.33517,Tournaisian Plutonites,34
-686030.4515818818,4549679.387323915,401.7485,Tournaisian Plutonites,34
-685530.7482777566,4549696.609630565,363.18045,Tournaisian Plutonites,34
-685031.0449736314,4549713.831937215,378.55164,Tournaisian Plutonites,34
-684531.3416695062,4549731.054243865,376.903,Tournaisian Plutonites,34
-684031.6383653809,4549748.276550516,323.06747,Tournaisian Plutonites,34
-683531.9350612558,4549765.498857165,343.66058,Tournaisian Plutonites,34
-683032.2317571306,4549782.721163815,322.20477,Tournaisian Plutonites,34
-682532.5284530054,4549799.943470465,326.6156,Tournaisian Plutonites,34
-682032.8251488801,4549817.165777115,347.43784,Tournaisian Plutonites,34
-681533.1218447549,4549834.388083765,383.99298,Tournaisian Plutonites,34
-681033.4185406297,4549851.610390415,387.95618,Tournaisian Plutonites,34
-680533.7152365046,4549868.832697066,406.7245,Tournaisian Plutonites,34
-680034.0119323793,4549886.055003716,444.71768,Tournaisian Plutonites,34
-679534.3086282541,4549903.277310365,446.34497,Tournaisian Plutonites,34
-679034.6053241289,4549920.499617015,455.57037,Tournaisian Plutonites,34
-678534.9020200036,4549937.721923665,475.59784,Tournaisian Plutonites,34
-678188.5748280545,4549790.87897793,484.63513,Tournaisian Plutonites,34
-678172.1434171257,4549291.14904213,487.71503,Tournaisian Plutonites,34
-678155.7120061968,4548791.41910633,497.56094,Tournaisian Plutonites,34
-678139.280595268,4548291.68917053,504.10666,Tournaisian Plutonites,34
-678122.8491843392,4547791.959234729,496.1788,Tournaisian Plutonites,34
-678106.4177734103,4547292.22929893,467.28317,Tournaisian Plutonites,34
-678089.9863624815,4546792.499363129,435.20612,Tournaisian Plutonites,34
-678073.5549515525,4546292.769427329,443.42752,Tournaisian Plutonites,34
-678057.1235406237,4545793.039491529,450.88974,Tournaisian Plutonites,34
-678040.6921296949,4545293.309555729,421.07886,Tournaisian Plutonites,34
-678024.260718766,4544793.579619928,385.39026,Tournaisian Plutonites,34
-678007.8293078372,4544293.849684129,364.42908,Tournaisian Plutonites,34
-677991.3978969083,4543794.119748328,350.13028,Tournaisian Plutonites,34
-677974.9664859795,4543294.389812528,354.7149,Tournaisian Plutonites,34
-677958.5350750507,4542794.6598767275,332.50903,Tournaisian Plutonites,34
-677942.1036641218,4542294.929940927,314.37308,Tournaisian Plutonites,34
-677925.672253193,4541795.200005127,303.4144,Tournaisian Plutonites,34
-677909.2408422641,4541295.470069326,291.46194,Tournaisian Plutonites,34
-677892.8094313352,4540795.740133527,279.94037,Tournaisian Plutonites,34
-678291.3269375965,4540573.110881937,276.41666,Tournaisian Plutonites,34
-678747.8991303821,4540369.292745416,278.3538,Tournaisian Plutonites,34
-679223.7435630533,4540392.98989169,280.13336,Tournaisian Plutonites,34
-679141.276883425,4540838.084036693,293.35907,Tournaisian Plutonites,34
-679398.7845413244,4541179.03093672,285.4314,Tournaisian Plutonites,34
-679775.886643833,4541464.33643215,292.48788,Tournaisian Plutonites,34
-680232.2919624514,4541588.254889455,312.97055,Tournaisian Plutonites,34
-680625.0080958506,4541879.377914218,315.34155,Tournaisian Plutonites,34
-681082.6514994658,4542001.487691023,309.20786,Tournaisian Plutonites,34
-681530.496825429,4542217.318749806,309.45248,Tournaisian Plutonites,34
-681914.4242023134,4542536.344345023,292.9445,Tournaisian Plutonites,34
-682368.9305072757,4542725.373427869,286.5748,Tournaisian Plutonites,34
-682856.8397375288,4542801.224019811,278.51004,Tournaisian Plutonites,34
-683248.507492896,4542685.934468356,268.08493,Tournaisian Plutonites,34
-683725.6535624606,4542703.0680706985,273.40417,Tournaisian Plutonites,34
-684103.4800374957,4542439.18849031,308.54407,Tournaisian Plutonites,34
-684560.7000790762,4542454.599818691,297.5928,Tournaisian Plutonites,34
-685042.0807249029,4542403.537688748,291.3847,Tournaisian Plutonites,34
-685493.7231449471,4542560.327221429,304.48688,Tournaisian Plutonites,34
-685981.2268013745,4542671.413606598,301.89938,Tournaisian Plutonites,34
-686472.6460961172,4542653.538448715,312.46002,Tournaisian Plutonites,34
-686958.5699741548,4542550.610041723,353.88705,Tournaisian Plutonites,34
-687435.9270881624,4542658.732124413,364.18634,Tournaisian Plutonites,34
-687902.245585143,4542780.948559813,372.04492,Tournaisian Plutonites,34
-688366.7321980451,4542913.861445747,367.6671,Tournaisian Plutonites,34
-688852.8814223441,4542987.053478107,374.51068,Tournaisian Plutonites,34
-689256.2926290517,4543272.278526108,323.79776,Tournaisian Plutonites,34
